pointer, money, price, salary, sales, production, storage, workers, labor_capacity, plan, profit, time
0597C998, 56886.1, 0.0764781, 0.0804427, 30.5912, 440, 6465.72, 88, 88, 440, 23.5122, 524
0597C998, 56909.6, 0.0619473, 0.107069, 24.7789, 400, 6465.72, 80, 80, 400, 16.2133, 525
0597C998, 56925.9, 0.0749562, 0.0788418, 29.9824, 440, 6505.72, 88, 88, 440, 23.0443, 526
0597C998, 56948.9, 0.0607145, 0.104938, 24.2859, 400, 6505.72, 80, 80, 400, 15.8908, 527
0597C998, 56964.8, 0.0734646, 0.0772732, 29.3858, 440, 6545.72, 88, 88, 440, 22.5857, 528
0597C998, 56987.4, 0.0595063, 0.10285, 23.8025, 400, 6545.72, 80, 80, 400, 15.5745, 529
0597C998, 57002.9, 0.0720026, 0.0757354, 28.801, 440, 6585.72, 88, 88, 440, 22.1363, 530
0597C998, 57025.1, 0.0583221, 0.100803, 23.3288, 400, 6585.72, 80, 80, 400, 15.2645, 531
0597C998, 57040.3, 0.0705698, 0.074228, 28.228, 440, 6625.72, 88, 88, 440, 21.6959, 532
0597C998, 57062, 0.0571615, 0.0987979, 22.8646, 400, 6625.72, 80, 80, 400, 14.9607, 533
0597C998, 57077, 0.0691654, 0.0727509, 27.6661, 440, 6665.72, 88, 88, 440, 21.264, 534
0597C998, 57098.3, 0.056024, 0.0968314, 22.4096, 400, 6665.72, 80, 80, 400, 14.6631, 535
0597C998, 57112.9, 0.067789, 0.0713032, 27.1156, 440, 6705.72, 88, 88, 440, 20.841, 536
0597C998, 57133.8, 0.0549091, 0.0949047, 21.9636, 400, 6705.72, 80, 80, 400, 14.3713, 537
0597C998, 57148.1, 0.06644, 0.0698843, 26.576, 440, 6745.72, 88, 88, 440, 20.4261, 538
0597C998, 57168.6, 0.0538164, 0.0930159, 21.5266, 400, 6745.72, 80, 80, 400, 14.0853, 539
0597C998, 57182.7, 0.0651179, 0.0684937, 26.0471, 440, 6785.72, 88, 88, 440, 20.0197, 540
0597C998, 57202.7, 0.0527455, 0.091165, 21.0982, 400, 6785.72, 80, 80, 400, 13.805, 541
0597C998, 57216.5, 0.063822, 0.0671307, 25.5287, 440, 6825.72, 88, 88, 440, 19.6212, 542
0597C998, 57236.1, 0.0516958, 0.0893506, 20.6783, 400, 6825.72, 80, 80, 400, 13.5303, 543
0597C998, 57249.6, 0.062552, 0.0657947, 25.0207, 440, 6865.72, 88, 88, 440, 19.2308, 544
0597C998, 57268.9, 0.0506671, 0.0875725, 20.2668, 400, 6865.72, 80, 80, 400, 13.261, 545
0597C998, 57282.1, 0.0613072, 0.0644854, 24.5228, 440, 6905.72, 88, 88, 440, 18.8481, 546
0597C998, 57301, 0.0496588, 0.0858298, 19.8635, 400, 6905.72, 80, 80, 400, 12.9971, 547
0597C998, 57314, 0.0600872, 0.0632021, 24.0349, 440, 6945.72, 88, 88, 440, 18.4731, 548
0597C998, 57332.4, 0.0486706, 0.0841221, 19.4683, 400, 6945.72, 80, 80, 400, 12.7385, 549
0597C998, 57345.2, 0.0588914, 0.0619445, 23.5565, 440, 6985.72, 88, 88, 440, 18.1054, 550
0597C998, 57363.3, 0.0477021, 0.0824479, 19.0808, 400, 6985.72, 80, 80, 400, 12.4849, 551
0597C998, 57375.8, 0.0577195, 0.0607116, 23.0878, 440, 7025.72, 88, 88, 440, 17.7452, 552
0597C998, 57393.5, 0.0467528, 0.0808073, 18.7011, 400, 7025.72, 80, 80, 400, 12.2366, 553
0597C998, 57405.8, 0.0565709, 0.0595036, 22.6284, 440, 7065.72, 88, 88, 440, 17.3921, 554
0597C998, 57423.1, 0.0458224, 0.0791993, 18.329, 400, 7065.72, 80, 80, 400, 11.993, 555
0597C998, 57435.1, 0.0554451, 0.0583195, 22.178, 440, 7105.72, 88, 88, 440, 17.0459, 556
0597C998, 57452.2, 0.0449105, 0.0776231, 17.9642, 400, 7105.72, 80, 80, 400, 11.7543, 557
0597C998, 57463.9, 0.0543418, 0.0571588, 21.7367, 440, 7145.72, 88, 88, 440, 16.7067, 558
0597C998, 57480.6, 0.0440168, 0.0760783, 17.6067, 400, 7145.72, 80, 80, 400, 11.5205, 559
0597C998, 57492.2, 0.0532604, 0.0560214, 21.3042, 440, 7185.72, 88, 88, 440, 16.3743, 560
0597C998, 57508.5, 0.0431409, 0.0745646, 17.2564, 400, 7185.72, 80, 80, 400, 11.2912, 561
0597C998, 57519.8, 0.0522005, 0.0549066, 20.8802, 440, 7225.72, 88, 88, 440, 16.0484, 562
0597C998, 57535.9, 0.0422824, 0.0730806, 16.913, 400, 7225.72, 80, 80, 400, 11.0665, 563
0597C998, 57546.9, 0.0511617, 0.053814, 20.4647, 440, 7265.72, 88, 88, 440, 15.7291, 564
0597C998, 57562.7, 0.041441, 0.0716264, 16.5764, 400, 7265.72, 80, 80, 400, 10.8463, 565
0597C998, 57573.5, 0.0501436, 0.0527431, 20.0574, 440, 7305.72, 88, 88, 440, 15.416, 566
0597C998, 57588.9, 0.0406163, 0.070201, 16.2466, 400, 7305.72, 80, 80, 400, 10.6305, 567
0597C998, 57599.6, 0.0491457, 0.0516936, 19.6583, 440, 7345.72, 88, 88, 440, 15.1092, 568
0597C998, 57614.7, 0.039808, 0.068804, 15.9232, 400, 7345.72, 80, 80, 400, 10.4188, 569
0597C998, 57625.1, 0.0481677, 0.0506646, 19.2671, 440, 7385.72, 88, 88, 440, 14.8086, 570
0597C998, 57639.9, 0.0390159, 0.0674349, 15.6063, 400, 7385.72, 80, 80, 400, 10.2115, 571
0597C998, 57650.1, 0.0472092, 0.0496565, 18.8837, 440, 7425.72, 88, 88, 440, 14.5139, 572
0597C998, 57664.6, 0.0382394, 0.0660928, 15.2958, 400, 7425.72, 80, 80, 400, 10.0084, 573
0597C998, 57674.6, 0.0462697, 0.0486684, 18.5079, 440, 7465.72, 88, 88, 440, 14.2251, 574
0597C998, 57688.9, 0.0374785, 0.0647776, 14.9914, 400, 7465.72, 80, 80, 400, 9.80917, 575
0597C998, 57698.7, 0.0453489, 0.0476998, 18.1396, 440, 7505.72, 88, 88, 440, 13.942, 576
0597C998, 57712.6, 0.0367326, 0.0634886, 14.6931, 400, 7505.72, 80, 80, 400, 9.61398, 577
0597C998, 57722.2, 0.0444465, 0.0467507, 17.7786, 440, 7545.72, 88, 88, 440, 13.6646, 578
0597C998, 57735.9, 0.0360017, 0.0622251, 14.4007, 400, 7545.72, 80, 80, 400, 9.42266, 579
0597C998, 57745.3, 0.043562, 0.0458203, 17.4248, 440, 7585.72, 88, 88, 440, 13.3926, 580
0597C998, 57758.7, 0.0352852, 0.0609867, 14.1141, 400, 7585.72, 80, 80, 400, 9.2352, 581
0597C998, 57767.9, 0.0426951, 0.0449086, 17.078, 440, 7625.72, 88, 88, 440, 13.1261, 582
0597C998, 57781.1, 0.0345831, 0.0597731, 13.8332, 400, 7625.72, 80, 80, 400, 9.05139, 583
0597C998, 57790.1, 0.0418455, 0.0440148, 16.7382, 440, 7665.72, 88, 88, 440, 12.8649, 584
0597C998, 57803, 0.0338949, 0.0585836, 13.558, 400, 7665.72, 80, 80, 400, 8.87127, 585
0597C998, 57811.9, 0.0410128, 0.043139, 16.4051, 440, 7705.72, 88, 88, 440, 12.6089, 586
0597C998, 57824.5, 0.0332203, 0.0574179, 13.2881, 400, 7705.72, 80, 80, 400, 8.69469, 587
0597C998, 57833.2, 0.0401966, 0.0422804, 16.0786, 440, 7745.72, 88, 88, 440, 12.3579, 588
0597C998, 57845.5, 0.0325593, 0.0562751, 13.0237, 400, 7745.72, 80, 80, 400, 8.5217, 589
0597C998, 57854, 0.0393967, 0.0414391, 15.7587, 440, 7785.72, 88, 88, 440, 12.1121, 590
0597C998, 57866.2, 0.0319113, 0.0551555, 12.7645, 400, 7785.72, 80, 80, 400, 8.35211, 591
0597C998, 57874.5, 0.0386127, 0.0406145, 15.4451, 440, 7825.72, 88, 88, 440, 11.871, 592
0597C998, 57886.4, 0.0312763, 0.0540579, 12.5105, 400, 7825.72, 80, 80, 400, 8.18587, 593
0597C998, 57894.6, 0.0378443, 0.0398061, 15.1377, 440, 7865.72, 88, 88, 440, 11.6348, 594
0597C998, 57906.2, 0.0306539, 0.052982, 12.2616, 400, 7865.72, 80, 80, 400, 8.02302, 595
0597C998, 57914.2, 0.0370912, 0.0390141, 14.8365, 440, 7905.72, 88, 88, 440, 11.4033, 596
0597C998, 57925.6, 0.0300439, 0.0519278, 12.0176, 400, 7905.72, 80, 80, 400, 7.86335, 597
0597C998, 57933.5, 0.0363531, 0.0382377, 14.5412, 440, 7945.72, 88, 88, 440, 11.1763, 598
0597C998, 57944.7, 0.029446, 0.0508943, 11.7784, 400, 7945.72, 80, 80, 400, 7.70689, 599
0597C998, 57952.4, 0.0356297, 0.0374768, 14.2519, 440, 7985.72, 88, 88, 440, 10.9539, 600
0597C998, 57963.3, 0.02886, 0.0498816, 11.544, 400, 7985.72, 80, 80, 400, 7.5535, 601
0597C998, 57970.9, 0.0349206, 0.036731, 13.9683, 440, 8025.72, 88, 88, 440, 10.7359, 602
0597C998, 57981.6, 0.0282857, 0.048889, 11.3143, 400, 8025.72, 80, 80, 400, 7.40315, 603
0597C998, 57989, 0.0342257, 0.0359999, 13.6903, 440, 8065.72, 88, 88, 440, 10.5223, 604
0597C998, 57999.5, 0.0277228, 0.0479161, 11.0891, 400, 8065.72, 80, 80, 400, 7.25584, 605
0597C998, 58006.8, 0.0335446, 0.0352836, 13.4178, 440, 8105.72, 88, 88, 440, 10.3129, 606
0597C998, 58017.1, 0.0271711, 0.0469624, 10.8685, 400, 8105.72, 80, 80, 400, 7.11146, 607
0597C998, 58024.2, 0.0328771, 0.0345814, 13.1508, 440, 8145.72, 88, 88, 440, 10.1077, 608
0597C998, 58034.3, 0.0266304, 0.0460279, 10.6522, 400, 8145.72, 80, 80, 400, 6.96993, 609
0597C998, 58041.3, 0.0322228, 0.0338932, 12.8891, 440, 8185.72, 88, 88, 440, 9.90651, 610
0597C998, 58051.2, 0.0261005, 0.0451119, 10.4402, 400, 8185.72, 80, 80, 400, 6.83125, 611
0597C998, 58058, 0.0315816, 0.0332188, 12.6326, 440, 8225.72, 88, 88, 440, 9.70936, 612
0597C998, 58067.8, 0.0255811, 0.0442142, 10.2324, 400, 8225.72, 80, 80, 400, 6.69529, 613
0597C998, 58074.4, 0.0309531, 0.0325577, 12.3812, 440, 8265.72, 88, 88, 440, 9.51615, 614
0597C998, 58084, 0.025072, 0.0433343, 10.0288, 400, 8265.72, 80, 80, 400, 6.56208, 615
0597C998, 58090.5, 0.0303372, 0.0319099, 12.1349, 440, 8305.72, 88, 88, 440, 9.32681, 616
0597C998, 58099.9, 0.0245731, 0.0424721, 9.82925, 400, 8305.72, 80, 80, 400, 6.43149, 617
0597C998, 58106.3, 0.0297335, 0.0312749, 11.8934, 440, 8345.72, 88, 88, 440, 9.14121, 618
0597C998, 58115.4, 0.0240841, 0.0416269, 9.63364, 400, 8345.72, 80, 80, 400, 6.30348, 619
0597C998, 58121.7, 0.0291418, 0.0306525, 11.6567, 440, 8385.72, 88, 88, 440, 8.95929, 620
0597C998, 58130.7, 0.0236048, 0.0407985, 9.44194, 400, 8385.72, 80, 80, 400, 6.17806, 621
0597C998, 58136.9, 0.0285618, 0.0300425, 11.4248, 440, 8425.72, 88, 88, 440, 8.78102, 622
0597C998, 58145.6, 0.0231351, 0.0399867, 9.25405, 400, 8425.72, 80, 80, 400, 6.05512, 623
0597C998, 58151.7, 0.0279935, 0.0294447, 11.1974, 440, 8465.72, 88, 88, 440, 8.60627, 624
0597C998, 58160.3, 0.0226747, 0.0391909, 9.06989, 400, 8465.72, 80, 80, 400, 5.93462, 625
0597C998, 58166.2, 0.0274364, 0.0288587, 10.9746, 440, 8505.72, 88, 88, 440, 8.43499, 626
0597C998, 58174.7, 0.0222235, 0.0384109, 8.88939, 400, 8505.72, 80, 80, 400, 5.81651, 627
0597C998, 58180.5, 0.0268904, 0.0282844, 10.7562, 440, 8545.72, 88, 88, 440, 8.26714, 628
0597C998, 58188.8, 0.0217812, 0.0376466, 8.71249, 400, 8545.72, 80, 80, 400, 5.70077, 629
0597C998, 58194.5, 0.0263553, 0.0277216, 10.5421, 440, 8585.72, 88, 88, 440, 8.10261, 630
0597C998, 58202.6, 0.0213478, 0.0368974, 8.53911, 400, 8585.72, 80, 80, 400, 5.58732, 631
0597C998, 58208.1, 0.0258308, 0.0271699, 10.3323, 440, 8625.72, 88, 88, 440, 7.94136, 632
0597C998, 58216.1, 0.020923, 0.0361631, 8.36917, 400, 8625.72, 80, 80, 400, 5.47612, 633
0597C998, 58221.6, 0.0253168, 0.0266292, 10.1267, 440, 8665.72, 88, 88, 440, 7.78333, 634
0597C998, 58229.3, 0.0205066, 0.0354435, 8.20264, 400, 8665.72, 80, 80, 400, 5.36717, 635
0597C998, 58234.7, 0.024813, 0.0260993, 9.9252, 440, 8705.72, 88, 88, 440, 7.62846, 636
0597C998, 58242.3, 0.0200985, 0.0347382, 8.03938, 400, 8705.72, 80, 80, 400, 5.26033, 637
0597C998, 58247.6, 0.0243192, 0.0255799, 9.72767, 440, 8745.72, 88, 88, 440, 7.47664, 638
0597C998, 58255.1, 0.0196985, 0.0340469, 7.87943, 400, 8745.72, 80, 80, 400, 5.15568, 639
0597C998, 58260.2, 0.0238352, 0.0250709, 9.53409, 440, 8785.72, 88, 88, 440, 7.32785, 640
0597C998, 58267.6, 0.0193065, 0.0333693, 7.72264, 400, 8785.72, 80, 80, 400, 5.05309, 641
0597C998, 58272.6, 0.0233609, 0.024572, 9.34437, 440, 8825.72, 88, 88, 440, 7.18203, 642
0597C998, 58279.8, 0.0189223, 0.0327053, 7.56893, 400, 8825.72, 80, 80, 400, 4.95251, 643
0597C998, 58284.8, 0.022896, 0.024083, 9.15841, 440, 8865.72, 88, 88, 440, 7.03911, 644
0597C998, 58291.8, 0.0185458, 0.0320544, 7.41833, 400, 8865.72, 80, 80, 400, 4.85397, 645
0597C998, 58296.7, 0.0224404, 0.0236038, 8.97617, 440, 8905.72, 88, 88, 440, 6.89904, 646
0597C998, 58303.6, 0.0181767, 0.0314166, 7.2707, 400, 8905.72, 80, 80, 400, 4.75737, 647
0597C998, 58308.3, 0.0219938, 0.023134, 8.79754, 440, 8945.72, 88, 88, 440, 6.76174, 648
0597C998, 58315.1, 0.017815, 0.0307914, 7.12602, 400, 8945.72, 80, 80, 400, 4.66271, 649
0597C998, 58319.7, 0.0215562, 0.0226737, 8.62246, 440, 8985.72, 88, 88, 440, 6.62718, 650
0597C998, 58326.4, 0.0174605, 0.0301786, 6.98421, 400, 8985.72, 80, 80, 400, 4.56992, 651
0597C998, 58330.9, 0.0211272, 0.0222225, 8.45089, 440, 9025.72, 88, 88, 440, 6.49531, 652
0597C998, 58337.4, 0.017113, 0.0295781, 6.84521, 400, 9025.72, 80, 80, 400, 4.47896, 653
0597C998, 58341.9, 0.0207068, 0.0217802, 8.28268, 440, 9065.72, 88, 88, 440, 6.36603, 654
0597C998, 58348.3, 0.0167725, 0.0289894, 6.709, 400, 9065.72, 80, 80, 400, 4.38985, 655
0597C998, 58352.7, 0.0202947, 0.0213468, 8.11787, 440, 9105.72, 88, 88, 440, 6.23935, 656
0597C998, 58358.9, 0.0164387, 0.0284126, 6.57549, 400, 9105.72, 80, 80, 400, 4.30248, 657
0597C998, 58363.2, 0.0198908, 0.020922, 7.95632, 440, 9145.72, 88, 88, 440, 6.11518, 658
0597C998, 58369.3, 0.0161116, 0.0278471, 6.44464, 400, 9145.72, 80, 80, 400, 4.21687, 659
0597C998, 58373.5, 0.019495, 0.0205057, 7.798, 440, 9185.72, 88, 88, 440, 5.99351, 660
0597C998, 58379.5, 0.015791, 0.027293, 6.31638, 400, 9185.72, 80, 80, 400, 4.13294, 661
0597C998, 58383.7, 0.0191071, 0.0200976, 7.64284, 440, 9225.72, 88, 88, 440, 5.87425, 662
0597C998, 58389.5, 0.0154767, 0.0267499, 6.19068, 400, 9225.72, 80, 80, 400, 4.05069, 663
0597C998, 58393.6, 0.0187268, 0.0196976, 7.49073, 440, 9265.72, 88, 88, 440, 5.75734, 664
0597C998, 58399.3, 0.0151687, 0.0262176, 6.06749, 400, 9265.72, 80, 80, 400, 3.97009, 665
0597C998, 58403.3, 0.0183542, 0.0193057, 7.34167, 440, 9305.72, 88, 88, 440, 5.64277, 666
0597C998, 58409, 0.0148669, 0.0256958, 5.94674, 400, 9305.72, 80, 80, 400, 3.89107, 667
0597C998, 58412.9, 0.0179889, 0.0189214, 7.19557, 440, 9345.72, 88, 88, 440, 5.53048, 668
0597C998, 58418.4, 0.014571, 0.0251845, 5.82841, 400, 9345.72, 80, 80, 400, 3.81365, 669
0597C998, 58422.2, 0.0176309, 0.0185449, 7.05239, 440, 9385.72, 88, 88, 440, 5.42044, 670
0597C998, 58427.6, 0.0142811, 0.0246834, 5.71242, 400, 9385.72, 80, 80, 400, 3.73775, 671
0597C998, 58431.4, 0.0172801, 0.0181759, 6.91204, 440, 9425.72, 88, 88, 440, 5.31256, 672
0597C998, 58436.7, 0.0139969, 0.0241921, 5.59874, 400, 9425.72, 80, 80, 400, 3.66337, 673
0597C998, 58440.3, 0.0169362, 0.0178142, 6.77449, 440, 9465.72, 88, 88, 440, 5.20685, 674
0597C998, 58445.5, 0.0137183, 0.0237107, 5.48734, 400, 9465.72, 80, 80, 400, 3.59048, 675
0597C998, 58449.1, 0.0165992, 0.0174597, 6.63967, 440, 9505.72, 88, 88, 440, 5.10322, 676
0597C998, 58454.2, 0.0134453, 0.0232388, 5.37814, 400, 9505.72, 80, 80, 400, 3.51903, 677
0597C998, 58457.8, 0.0162689, 0.0171123, 6.50756, 440, 9545.72, 88, 88, 440, 5.00168, 678
0597C998, 58462.8, 0.0131778, 0.0227765, 5.27111, 400, 9545.72, 80, 80, 400, 3.449, 679
0597C998, 58466.2, 0.0159451, 0.0167717, 6.37805, 440, 9585.72, 88, 88, 440, 4.90214, 680
0597C998, 58471.1, 0.0129155, 0.0223232, 5.16621, 400, 9585.72, 80, 80, 400, 3.38036, 681
0597C998, 58474.5, 0.0156278, 0.016438, 6.25112, 440, 9625.72, 88, 88, 440, 4.80458, 682
0597C998, 58479.3, 0.0126585, 0.0218789, 5.06341, 400, 9625.72, 80, 80, 400, 3.31309, 683
0597C998, 58482.6, 0.0153168, 0.0161108, 6.12671, 440, 9665.72, 88, 88, 440, 4.70896, 684
0597C998, 58487.3, 0.0124066, 0.0214435, 4.96264, 400, 9665.72, 80, 80, 400, 3.24716, 685
0597C998, 58490.6, 0.015012, 0.0157902, 6.00481, 440, 9705.72, 88, 88, 440, 4.61527, 686
0597C998, 58495.2, 0.0121597, 0.0210168, 4.86389, 400, 9705.72, 80, 80, 400, 3.18254, 687
0597C998, 58498.4, 0.0147133, 0.015476, 5.88531, 440, 9745.72, 88, 88, 440, 4.52342, 688
0597C998, 58502.9, 0.0119177, 0.0205986, 4.76709, 400, 9745.72, 80, 80, 400, 3.11921, 689
0597C998, 58506, 0.0144205, 0.015168, 5.7682, 440, 9785.72, 88, 88, 440, 4.43341, 690
0597C998, 58510.4, 0.0116806, 0.0201887, 4.67224, 400, 9785.72, 80, 80, 400, 3.05714, 691
0597C998, 58513.5, 0.0141335, 0.0148662, 5.65339, 440, 9825.72, 88, 88, 440, 4.34516, 692
0597C998, 58517.8, 0.0114481, 0.0197869, 4.57926, 400, 9825.72, 80, 80, 400, 2.99631, 693
0597C998, 58520.8, 0.0138522, 0.0145704, 5.54091, 440, 9865.72, 88, 88, 440, 4.25872, 694
0597C998, 58525.1, 0.0112203, 0.0193932, 4.48813, 400, 9865.72, 80, 80, 400, 2.93667, 695
0597C998, 58528, 0.0135766, 0.0142804, 5.43063, 440, 9905.72, 88, 88, 440, 4.17395, 696
0597C998, 58532.2, 0.010997, 0.0190072, 4.39882, 400, 9905.72, 80, 80, 400, 2.87824, 697
0597C998, 58535.1, 0.0133064, 0.0139962, 5.32255, 440, 9945.72, 88, 88, 440, 4.09088, 698
0597C998, 58539.2, 0.0107782, 0.0186289, 4.31128, 400, 9945.72, 80, 80, 400, 2.82096, 699
0597C998, 58542, 0.0130416, 0.0137177, 5.21663, 440, 9985.72, 88, 88, 440, 4.00948, 700
